hour of year	Mass Flow Rate	TsupplyDhw
6871.1667	0	45
6871.2	0	45
6871.2333	0	45
6871.2667	600	45
6871.3	600	45
6871.3333	0	45
6871.3667	0	45
6871.4	0	45
6871.4333	0	45
6871.4667	0	45
6871.5	0	45
6871.5333	240	45
6871.5667	0	45
6871.6	0	45
6871.6333	0	45
6871.6667	0	45
6871.7	0	45
6871.7333	0	45
6871.7667	0	45
6871.8	0	45
6871.8333	0	45
6871.8667	0	45
6871.9	0	45
6871.9333	0	45
6871.9667	0	45
6872	0	45
6872.0333	240	45
6872.0667	0	45
6872.1	0	45
6872.1333	0	45
6872.1667	0	45
6872.2	0	45
6872.2333	0	45
6872.2667	240	45
6872.3	0	45
6872.3333	0	45
6872.3667	0	45
6872.4	0	45
6872.4333	0	45
6872.4667	0	45
6872.5	0	45
6872.5333	240	45
6872.5667	0	45
6872.6	0	45
6872.6333	0	45
6872.6667	0	45
6872.7	0	45
6872.7333	0	45
6872.7667	240	45
6872.8	0	45
6872.8333	0	45
6872.8667	0	45
6872.9	0	45
6872.9333	0	45
6872.9667	0	45
6873	0	45
6873.0333	240	45
6873.0667	0	45
6873.1	0	45
6873.1333	0	45
6873.1667	0	45
6873.2	0	45
6873.2333	0	45
6873.2667	0	45
6873.3	0	45
6873.3333	0	45
6873.3667	0	45
6873.4	0	45
6873.4333	0	45
6873.4667	0	45
6873.5	0	45
6873.5333	240	45
6873.5667	0	45
6873.6	0	45
6873.6333	0	45
6873.6667	0	45
6873.7	0	45
6873.7333	0	45
6873.7667	0	45
6873.8	0	45
6873.8333	0	45
6873.8667	0	45
6873.9	0	45
6873.9333	0	45
6873.9667	0	45
6874	0	45
6874.0333	0	45
6874.0667	0	45
6874.1	0	45
6874.1333	0	45
6874.1667	0	45
6874.2	0	45
6874.2333	0	45
6874.2667	0	45
6874.3	0	45
6874.3333	0	45
6874.3667	0	45
6874.4	0	45
6874.4333	0	45
6874.4667	0	45
6874.5	0	45
6874.5333	240	45
6874.5667	0	45
6874.6	0	45
6874.6333	0	45
6874.6667	0	45
6874.7	0	45
6874.7333	0	45
6874.7667	0	45
6874.8	0	45
6874.8333	0	45
6874.8667	0	45
6874.9	0	45
6874.9333	0	45
6874.9667	0	45
6875	0	45
6875.0333	0	45
6875.0667	0	45
6875.1	0	45
6875.1333	0	45
6875.1667	0	45
6875.2	0	45
6875.2333	0	45
6875.2667	0	45
6875.3	0	45
6875.3333	0	45
6875.3667	0	45
6875.4	0	45
6875.4333	0	45
6875.4667	0	45
6875.5	0	45
6875.5333	240	45
6875.5667	0	45
6875.6	0	45
6875.6333	0	45
6875.6667	0	45
6875.7	0	45
6875.7333	0	45
6875.7667	240	45
6875.8	0	45
6875.8333	0	45
6875.8667	0	45
6875.9	0	45
6875.9333	0	45
6875.9667	0	45
6876	0	45
6876.0333	0	45
6876.0667	0	45
6876.1	0	45
6876.1333	0	45
6876.1667	0	45
6876.2	0	45
6876.2333	0	45
6876.2667	0	45
6876.3	0	45
6876.3333	0	45
6876.3667	0	45
6876.4	0	45
6876.4333	0	45
6876.4667	0	45
6876.5	0	45
6876.5333	0	45
6876.5667	0	45
6876.6	0	45
6876.6333	0	45
6876.6667	0	45
6876.7	0	45
6876.7333	0	45
6876.7667	293.3333333	45
6876.8	0	45
6876.8333	0	45
6876.8667	0	45
6876.9	0	45
6876.9333	0	45
6876.9667	0	45
6877	0	45
6877.0333	0	45
6877.0667	0	45
6877.1	0	45
6877.1333	0	45
6877.1667	0	45
6877.2	0	45
6877.2333	0	45
6877.2667	0	45
6877.3	0	45
6877.3333	0	45
6877.3667	0	45
6877.4	0	45
6877.4333	0	45
6877.4667	0	45
6877.5	0	45
6877.5333	0	45
6877.5667	0	45
6877.6	0	45
6877.6333	0	45
6877.6667	0	45
6877.7	0	45
6877.7333	0	45
6877.7667	0	45
6877.8	0	45
6877.8333	0	45
6877.8667	0	45
6877.9	0	45
6877.9333	0	45
6877.9667	0	45
6878	0	45
6878.0333	0	45
6878.0667	0	45
6878.1	0	45
6878.1333	0	45
6878.1667	0	45
6878.2	0	45
6878.2333	0	45
6878.2667	0	45
6878.3	0	45
6878.3333	0	45
6878.3667	0	45
6878.4	0	45
6878.4333	0	45
6878.4667	0	45
6878.5	0	45
6878.5333	240	45
6878.5667	0	45
6878.6	0	45
6878.6333	0	45
6878.6667	0	45
6878.7	0	45
6878.7333	0	45
6878.7667	0	45
6878.8	0	45
6878.8333	0	45
6878.8667	0	45
6878.9	0	45
6878.9333	0	45
6878.9667	0	45
6879	0	45
6879.0333	0	45
6879.0667	0	45
6879.1	0	45
6879.1333	0	45
6879.1667	0	45
6879.2	0	45
6879.2333	0	45
6879.2667	0	45
6879.3	0	45
6879.3333	0	45
6879.3667	0	45
6879.4	0	45
6879.4333	0	45
6879.4667	0	45
6879.5	0	45
6879.5333	0	45
6879.5667	240	45
6879.6	0	45
6879.6333	0	45
6879.6667	0	45
6879.7	0	45
6879.7333	0	45
6879.7667	0	45
6879.8	0	45
6879.8333	0	45
6879.8667	0	45
6879.9	0	45
6879.9333	0	45
6879.9667	0	45
6880	0	45
6880.0333	0	45
6880.0667	0	45
6880.1	0	45
6880.1333	0	45
6880.1667	0	45
6880.2	0	45
6880.2333	0	45
6880.2667	0	45
6880.3	0	45
6880.3333	0	45
6880.3667	0	45
6880.4	0	45
6880.4333	0	45
6880.4667	0	45
6880.5	0	45
6880.5333	240	45
6880.5667	0	45
6880.6	0	45
6880.6333	0	45
6880.6667	0	45
6880.7	0	45
6880.7333	0	45
6880.7667	0	45
6880.8	0	45
6880.8333	0	45
6880.8667	0	45
6880.9	0	45
6880.9333	0	45
6880.9667	0	45
6881	0	45
6881.0333	0	45
6881.0667	0	45
6881.1	0	45
6881.1333	0	45
6881.1667	0	45
6881.2	0	45
6881.2333	0	45
6881.2667	0	45
6881.3	0	45
6881.3333	0	45
6881.3667	0	45
6881.4	0	45
6881.4333	0	45
6881.4667	0	45
6881.5	0	45
6881.5333	0	45
6881.5667	0	45
6881.6	0	45
6881.6333	0	45
6881.6667	0	45
6881.7	0	45
6881.7333	0	45
6881.7667	0	45
6881.8	0	45
6881.8333	0	45
6881.8667	0	45
6881.9	0	45
6881.9333	0	45
6881.9667	0	45
6882	0	45
6882.0333	240	45
6882.0667	0	45
6882.1	0	45
6882.1333	0	45
6882.1667	0	45
6882.2	0	45
6882.2333	0	45
6882.2667	240	45
6882.3	0	45
6882.3333	0	45
6882.3667	0	45
6882.4	0	45
6882.4333	0	45
6882.4667	0	45
6882.5	0	45
6882.5333	240	45
6882.5667	0	45
6882.6	0	45
6882.6333	0	45
6882.6667	0	45
6882.7	0	45
6882.7333	0	45
6882.7667	0	45
6882.8	0	45
6882.8333	0	45
6882.8667	0	45
6882.9	0	45
6882.9333	0	45
6882.9667	0	45
6883	0	45
6883.0333	240	45
6883.0667	0	45
6883.1	0	45
6883.1333	0	45
6883.1667	0	45
6883.2	0	45
6883.2333	0	45
6883.2667	0	45
6883.3	0	45
6883.3333	0	45
6883.3667	0	45
6883.4	0	45
6883.4333	0	45
6883.4667	0	45
6883.5	0	45
6883.5333	0	45
6883.5667	0	45
6883.6	0	45
6883.6333	0	45
6883.6667	0	45
6883.7	0	45
6883.7333	0	45
6883.7667	0	45
6883.8	0	45
6883.8333	0	45
6883.8667	0	45
6883.9	0	45
6883.9333	0	45
6883.9667	0	45
6884	0	45
6884.0333	0	45
6884.0667	0	45
6884.1	0	45
6884.1333	0	45
6884.1667	0	45
6884.2	0	45
6884.2333	0	45
6884.2667	0	45
6884.3	0	45
6884.3333	0	45
6884.3667	0	45
6884.4	0	45
6884.4333	0	45
6884.4667	0	45
6884.5	0	45
6884.5333	293.3333333	45
6884.5667	293.3333333	45
6884.6	0	45
6884.6333	0	45
6884.6667	0	45
6884.7	0	45
6884.7333	0	45
6884.7667	0	45
6884.8	0	45
6884.8333	0	45
6884.8667	0	45
6884.9	0	45
6884.9333	0	45
6884.9667	0	45
6885	0	45
6885.0333	0	45
6885.0667	0	45
6885.1	0	45
6885.1333	0	45
6885.1667	0	45
6885.2	0	45
6885.2333	0	45
6885.2667	240	45
6885.3	0	45
6885.3333	0	45
6885.3667	0	45
6885.4	0	45
6885.4333	0	45
6885.4667	0	45
6885.5	0	45
6885.5333	600	45
6885.5667	600	45
6885.6	600	45
6885.6333	600	45
6885.6667	600	45
6885.7	0	45
6885.7333	0	45
6885.7667	0	45
6885.8	0	45
6885.8333	0	45
6885.8667	0	45
6885.9	0	45
6885.9333	0	45
6885.9667	0	45
6886	0	45
6886.0333	0	45
6886.0667	0	45
6886.1	0	45
6886.1333	0	45
6886.1667	0	45
6886.2	0	45
6886.2333	0	45
6886.2667	0	45
6886.3	0	45
6886.3333	0	45
6886.3667	0	45
6886.4	0	45
6886.4333	0	45
6886.4667	0	45
6886.5	0	45
6886.5333	0	45
6886.5667	0	45
6886.6	0	45
6886.6333	0	45
6886.6667	0	45
6886.7	0	45
6886.7333	0	45
6886.7667	0	45
6886.8	0	45
6886.8333	0	45
6886.8667	0	45
6886.9	0	45
6886.9333	0	45
6886.9667	0	45
6887	0	45
6887.0333	0	45
6887.0667	0	45
6887.1	0	45
6887.1333	0	45
6887.1667	0	45
6887.2	0	45
6887.2333	0	45
6887.2667	0	45
6887.3	0	45
6887.3333	0	45
6887.3667	0	45
6887.4	0	45
6887.4333	0	45
6887.4667	0	45
6887.5	0	45
6887.5333	0	45
6887.5667	0	45
6887.6	0	45
6887.6333	0	45
6887.6667	0	45
6887.7	0	45
6887.7333	0	45
6887.7667	0	45
6887.8	0	45
6887.8333	0	45
6887.8667	0	45
6887.9	0	45
6887.9333	0	45
6887.9667	0	45
6888	0	45
6888.0333	0	45
6888.0667	0	45
6888.1	0	45
6888.1333	0	45
6888.1667	0	45
6888.2	0	45
6888.2333	0	45
6888.2667	0	45
6888.3	0	45
6888.3333	0	45
6888.3667	0	45
6888.4	0	45
6888.4333	0	45
6888.4667	0	45
6888.5	0	45
6888.5333	0	45
6888.5667	0	45
6888.6	0	45
6888.6333	0	45
6888.6667	0	45
6888.7	0	45
6888.7333	0	45
6888.7667	0	45
6888.8	0	45
6888.8333	0	45
6888.8667	0	45
6888.9	0	45
6888.9333	0	45
6888.9667	0	45
6889	0	45
6889.0333	0	45
6889.0667	0	45
6889.1	0	45
6889.1333	0	45
6889.1667	0	45
6889.2	0	45
6889.2333	0	45
6889.2667	0	45
6889.3	0	45
6889.3333	0	45
6889.3667	0	45
6889.4	0	45
6889.4333	0	45
6889.4667	0	45
6889.5	0	45
6889.5333	0	45
6889.5667	0	45
6889.6	0	45
6889.6333	0	45
6889.6667	0	45
6889.7	0	45
6889.7333	0	45
6889.7667	0	45
6889.8	0	45
6889.8333	0	45
6889.8667	0	45
6889.9	0	45
6889.9333	0	45
6889.9667	0	45
6890	0	45
6890.0333	0	45
6890.0667	0	45
6890.1	0	45
6890.1333	0	45
6890.1667	0	45
6890.2	0	45
6890.2333	0	45
6890.2667	0	45
6890.3	0	45
6890.3333	0	45
6890.3667	0	45
6890.4	0	45
6890.4333	0	45
6890.4667	0	45
6890.5	0	45
6890.5333	0	45
6890.5667	0	45
6890.6	0	45
6890.6333	0	45
6890.6667	0	45
6890.7	0	45
6890.7333	0	45
6890.7667	0	45
6890.8	0	45
6890.8333	0	45
6890.8667	0	45
6890.9	0	45
6890.9333	0	45
6890.9667	0	45
6891	0	45
6891.0333	0	45
6891.0667	0	45
6891.1	0	45
6891.1333	0	45
6891.1667	0	45
6891.2	0	45
6891.2333	0	45
6891.2667	0	45
6891.3	0	45
6891.3333	0	45
6891.3667	0	45
6891.4	0	45
6891.4333	0	45
6891.4667	0	45
6891.5	0	45
6891.5333	0	45
6891.5667	0	45
6891.6	0	45
6891.6333	0	45
6891.6667	0	45
6891.7	0	45
6891.7333	0	45
6891.7667	0	45
6891.8	0	45
6891.8333	0	45
6891.8667	0	45
6891.9	0	45
6891.9333	0	45
6891.9667	0	45
6892	0	45
6892.0333	0	45
6892.0667	0	45
6892.1	0	45
6892.1333	0	45
6892.1667	0	45
6892.2	0	45
6892.2333	0	45
6892.2667	0	45
6892.3	0	45
6892.3333	0	45
6892.3667	0	45
6892.4	0	45
6892.4333	0	45
6892.4667	0	45
6892.5	0	45
6892.5333	0	45
6892.5667	0	45
6892.6	0	45
6892.6333	0	45
6892.6667	0	45
6892.7	0	45
6892.7333	0	45
6892.7667	0	45
6892.8	0	45
6892.8333	0	45
6892.8667	0	45
6892.9	0	45
6892.9333	0	45
6892.9667	0	45
6893	0	45
6893.0333	0	45
6893.0667	0	45
6893.1	0	45
6893.1333	0	45
6893.1667	0	45
6893.2	0	45
6893.2333	0	45
6893.2667	0	45
6893.3	0	45
6893.3333	0	45
6893.3667	0	45
6893.4	0	45
6893.4333	0	45
6893.4667	0	45
6893.5	0	45
6893.5333	0	45
6893.5667	0	45
6893.6	0	45
6893.6333	0	45
6893.6667	0	45
6893.7	0	45
6893.7333	0	45
6893.7667	0	45
6893.8	0	45
6893.8333	0	45
6893.8667	0	45
6893.9	0	45
6893.9333	0	45
6893.9667	0	45
6894	0	45
6894.0333	0	45
6894.0667	0	45
6894.1	0	45
6894.1333	0	45
6894.1667	0	45
6894.2	0	45
6894.2333	0	45
6894.2667	0	45
6894.3	0	45
6894.3333	0	45
6894.3667	0	45
6894.4	0	45
6894.4333	0	45
6894.4667	0	45
6894.5	0	45
6894.5333	0	45
6894.5667	0	45
6894.6	0	45
6894.6333	0	45
6894.6667	0	45
6894.7	0	45
6894.7333	0	45
6894.7667	0	45
6894.8	0	45
6894.8333	0	45
6894.8667	0	45
6894.9	0	45
6894.9333	0	45
6894.9667	0	45
6895	0	45
6895.0333	240	45
6895.0667	0	45
6895.1	0	45
6895.1333	0	45
6895.1667	0	45
6895.2	0	45
6895.2333	0	45
6895.2667	600	45
6895.3	600	45
6895.3333	0	45
6895.3667	0	45
6895.4	0	45
6895.4333	0	45
6895.4667	0	45
6895.5	0	45
6895.5333	240	45
6895.5667	0	45
6895.6	0	45
6895.6333	0	45
6895.6667	0	45
6895.7	0	45
6895.7333	0	45
6895.7667	0	45
6895.8	0	45
6895.8333	0	45
6895.8667	0	45
6895.9	0	45
6895.9333	0	45
6895.9667	0	45
6896	0	45
6896.0333	240	45
6896.0667	0	45
6896.1	0	45
6896.1333	0	45
6896.1667	0	45
6896.2	0	45
6896.2333	0	45
6896.2667	240	45
6896.3	0	45
6896.3333	0	45
6896.3667	0	45
6896.4	0	45
6896.4333	0	45
6896.4667	0	45
6896.5	0	45
6896.5333	240	45
6896.5667	0	45
6896.6	0	45
6896.6333	0	45
6896.6667	0	45
6896.7	0	45
6896.7333	0	45
6896.7667	240	45
6896.8	0	45
6896.8333	0	45
6896.8667	0	45
6896.9	0	45
6896.9333	0	45
6896.9667	0	45
6897	0	45
6897.0333	240	45
6897.0667	0	45
6897.1	0	45
6897.1333	0	45
6897.1667	0	45
6897.2	0	45
6897.2333	0	45
6897.2667	0	45
6897.3	0	45
6897.3333	0	45
6897.3667	0	45
6897.4	0	45
6897.4333	0	45
6897.4667	0	45
6897.5	0	45
6897.5333	240	45
6897.5667	0	45
6897.6	0	45
6897.6333	0	45
6897.6667	0	45
6897.7	0	45
6897.7333	0	45
6897.7667	0	45
6897.8	0	45
6897.8333	0	45
6897.8667	0	45
6897.9	0	45
6897.9333	0	45
6897.9667	0	45
6898	0	45
6898.0333	0	45
6898.0667	0	45
6898.1	0	45
6898.1333	0	45
6898.1667	0	45
6898.2	0	45
6898.2333	0	45
6898.2667	0	45
6898.3	0	45
6898.3333	0	45
6898.3667	0	45
6898.4	0	45
6898.4333	0	45
6898.4667	0	45
6898.5	0	45
6898.5333	240	45
6898.5667	0	45
6898.6	0	45
6898.6333	0	45
6898.6667	0	45
6898.7	0	45
6898.7333	0	45
6898.7667	0	45
6898.8	0	45
6898.8333	0	45
6898.8667	0	45
6898.9	0	45
6898.9333	0	45
6898.9667	0	45
6899	0	45
6899.0333	0	45
6899.0667	0	45
6899.1	0	45
6899.1333	0	45
6899.1667	0	45
6899.2	0	45
6899.2333	0	45
6899.2667	0	45
6899.3	0	45
6899.3333	0	45
6899.3667	0	45
6899.4	0	45
6899.4333	0	45
6899.4667	0	45
6899.5	0	45
6899.5333	240	45
6899.5667	0	45
6899.6	0	45
6899.6333	0	45
6899.6667	0	45
6899.7	0	45
6899.7333	0	45
6899.7667	240	45
6899.8	0	45
6899.8333	0	45
6899.8667	0	45
6899.9	0	45
6899.9333	0	45
6899.9667	0	45
6900	0	45
6900.0333	0	45
6900.0667	0	45
6900.1	0	45
6900.1333	0	45
6900.1667	0	45
6900.2	0	45
6900.2333	0	45
6900.2667	0	45
6900.3	0	45
6900.3333	0	45
6900.3667	0	45
6900.4	0	45
6900.4333	0	45
6900.4667	0	45
6900.5	0	45
6900.5333	0	45
6900.5667	0	45
6900.6	0	45
6900.6333	0	45
6900.6667	0	45
6900.7	0	45
6900.7333	0	45
6900.7667	293.3333333	45
6900.8	0	45
6900.8333	0	45
6900.8667	0	45
6900.9	0	45
6900.9333	0	45
6900.9667	0	45
6901	0	45
6901.0333	0	45
6901.0667	0	45
6901.1	0	45
6901.1333	0	45
6901.1667	0	45
6901.2	0	45
6901.2333	0	45
6901.2667	0	45
6901.3	0	45
6901.3333	0	45
6901.3667	0	45
6901.4	0	45
6901.4333	0	45
6901.4667	0	45
6901.5	0	45
6901.5333	0	45
6901.5667	0	45
6901.6	0	45
6901.6333	0	45
6901.6667	0	45
6901.7	0	45
6901.7333	0	45
6901.7667	0	45
6901.8	0	45
6901.8333	0	45
6901.8667	0	45
6901.9	0	45
6901.9333	0	45
6901.9667	0	45
6902	0	45
6902.0333	0	45
6902.0667	0	45
6902.1	0	45
6902.1333	0	45
6902.1667	0	45
6902.2	0	45
6902.2333	0	45
6902.2667	0	45
6902.3	0	45
6902.3333	0	45
6902.3667	0	45
6902.4	0	45
6902.4333	0	45
6902.4667	0	45
6902.5	0	45
6902.5333	240	45
6902.5667	0	45
6902.6	0	45
6902.6333	0	45
6902.6667	0	45
6902.7	0	45
6902.7333	0	45
6902.7667	0	45
6902.8	0	45
6902.8333	0	45
6902.8667	0	45
6902.9	0	45
6902.9333	0	45
6902.9667	0	45
6903	0	45
6903.0333	0	45
6903.0667	0	45
6903.1	0	45
6903.1333	0	45
6903.1667	0	45
6903.2	0	45
6903.2333	0	45
6903.2667	0	45
6903.3	0	45
6903.3333	0	45
6903.3667	0	45
6903.4	0	45
6903.4333	0	45
6903.4667	0	45
6903.5	0	45
6903.5333	0	45
6903.5667	240	45
6903.6	0	45
6903.6333	0	45
6903.6667	0	45
6903.7	0	45
6903.7333	0	45
6903.7667	0	45
6903.8	0	45
6903.8333	0	45
6903.8667	0	45
6903.9	0	45
6903.9333	0	45
6903.9667	0	45
6904	0	45
6904.0333	0	45
6904.0667	0	45
6904.1	0	45
6904.1333	0	45
6904.1667	0	45
6904.2	0	45
6904.2333	0	45
6904.2667	0	45
6904.3	0	45
6904.3333	0	45
6904.3667	0	45
6904.4	0	45
6904.4333	0	45
6904.4667	0	45
6904.5	0	45
6904.5333	240	45
6904.5667	0	45
6904.6	0	45
6904.6333	0	45
6904.6667	0	45
6904.7	0	45
6904.7333	0	45
6904.7667	0	45
6904.8	0	45
6904.8333	0	45
6904.8667	0	45
6904.9	0	45
6904.9333	0	45
6904.9667	0	45
6905	0	45
6905.0333	0	45
6905.0667	0	45
6905.1	0	45
6905.1333	0	45
6905.1667	0	45
6905.2	0	45
6905.2333	0	45
6905.2667	0	45
6905.3	0	45
6905.3333	0	45
6905.3667	0	45
6905.4	0	45
6905.4333	0	45
6905.4667	0	45
6905.5	0	45
6905.5333	0	45
6905.5667	0	45
6905.6	0	45
6905.6333	0	45
6905.6667	0	45
6905.7	0	45
6905.7333	0	45
6905.7667	0	45
6905.8	0	45
6905.8333	0	45
6905.8667	0	45
6905.9	0	45
6905.9333	0	45
6905.9667	0	45
6906	0	45
6906.0333	240	45
6906.0667	0	45
6906.1	0	45
6906.1333	0	45
6906.1667	0	45
6906.2	0	45
6906.2333	0	45
6906.2667	240	45
6906.3	0	45
6906.3333	0	45
6906.3667	0	45
6906.4	0	45
6906.4333	0	45
6906.4667	0	45
6906.5	0	45
6906.5333	240	45
6906.5667	0	45
6906.6	0	45
6906.6333	0	45
6906.6667	0	45
6906.7	0	45
6906.7333	0	45
6906.7667	0	45
6906.8	0	45
6906.8333	0	45
6906.8667	0	45
6906.9	0	45
6906.9333	0	45
6906.9667	0	45
6907	0	45
6907.0333	240	45
6907.0667	0	45
6907.1	0	45
6907.1333	0	45
6907.1667	0	45
6907.2	0	45
6907.2333	0	45
6907.2667	0	45
6907.3	0	45
6907.3333	0	45
6907.3667	0	45
6907.4	0	45
6907.4333	0	45
6907.4667	0	45
6907.5	0	45
6907.5333	0	45
6907.5667	0	45
6907.6	0	45
6907.6333	0	45
6907.6667	0	45
6907.7	0	45
6907.7333	0	45
6907.7667	0	45
6907.8	0	45
6907.8333	0	45
6907.8667	0	45
6907.9	0	45
6907.9333	0	45
6907.9667	0	45
6908	0	45
6908.0333	0	45
6908.0667	0	45
6908.1	0	45
6908.1333	0	45
6908.1667	0	45
6908.2	0	45
6908.2333	0	45
6908.2667	0	45
6908.3	0	45
6908.3333	0	45
6908.3667	0	45
6908.4	0	45
6908.4333	0	45
6908.4667	0	45
6908.5	0	45
6908.5333	293.3333333	45
6908.5667	293.3333333	45
6908.6	0	45
6908.6333	0	45
6908.6667	0	45
6908.7	0	45
6908.7333	0	45
6908.7667	0	45
6908.8	0	45
6908.8333	0	45
6908.8667	0	45
6908.9	0	45
6908.9333	0	45
6908.9667	0	45
6909	0	45
6909.0333	0	45
6909.0667	0	45
6909.1	0	45
6909.1333	0	45
6909.1667	0	45
6909.2	0	45
6909.2333	0	45
6909.2667	240	45
6909.3	0	45
6909.3333	0	45
6909.3667	0	45
6909.4	0	45
6909.4333	0	45
6909.4667	0	45
6909.5	0	45
6909.5333	600	45
6909.5667	600	45
6909.6	0	45
6909.6333	0	45
6909.6667	0	45
6909.7	0	45
6909.7333	0	45
6909.7667	0	45
6909.8	0	45
6909.8333	0	45
6909.8667	0	45
6909.9	0	45
6909.9333	0	45
6909.9667	0	45
6910	0	45
6910.0333	0	45
6910.0667	0	45
6910.1	0	45
6910.1333	0	45
6910.1667	0	45
6910.2	0	45
6910.2333	0	45
6910.2667	0	45
6910.3	0	45
6910.3333	0	45
6910.3667	0	45
6910.4	0	45
6910.4333	0	45
6910.4667	0	45
6910.5	0	45
6910.5333	0	45
6910.5667	0	45
6910.6	0	45
6910.6333	0	45
6910.6667	0	45
6910.7	0	45
6910.7333	0	45
6910.7667	0	45
6910.8	0	45
6910.8333	0	45
6910.8667	0	45
6910.9	0	45
6910.9333	0	45
6910.9667	0	45
6911	0	45
6911.0333	0	45
6911.0667	0	45
6911.1	0	45
6911.1333	0	45
6911.1667	0	45
6911.2	0	45
6911.2333	0	45
6911.2667	0	45
6911.3	0	45
6911.3333	0	45
6911.3667	0	45
6911.4	0	45
6911.4333	0	45
6911.4667	0	45
6911.5	0	45
6911.5333	0	45
6911.5667	0	45
6911.6	0	45
6911.6333	0	45
6911.6667	0	45
6911.7	0	45
6911.7333	0	45
6911.7667	0	45
6911.8	0	45
6911.8333	0	45
6911.8667	0	45
6911.9	0	45
6911.9333	0	45
6911.9667	0	45
6912	0	45
6912.0333	0	45
6912.0667	0	45
6912.1	0	45
6912.1333	0	45
6912.1667	0	45
6912.2	0	45
6912.2333	0	45
6912.2667	0	45
6912.3	0	45
6912.3333	0	45
6912.3667	0	45
6912.4	0	45
6912.4333	0	45
6912.4667	0	45
6912.5	0	45
6912.5333	0	45
6912.5667	0	45
6912.6	0	45
6912.6333	0	45
6912.6667	0	45
6912.7	0	45
6912.7333	0	45
6912.7667	0	45
6912.8	0	45
6912.8333	0	45
6912.8667	0	45
6912.9	0	45
6912.9333	0	45
6912.9667	0	45
6913	0	45
6913.0333	0	45
6913.0667	0	45
6913.1	0	45
6913.1333	0	45
6913.1667	0	45
6913.2	0	45
6913.2333	0	45
6913.2667	0	45
6913.3	0	45
6913.3333	0	45
6913.3667	0	45
6913.4	0	45
6913.4333	0	45
6913.4667	0	45
6913.5	0	45
6913.5333	0	45
6913.5667	0	45
6913.6	0	45
6913.6333	0	45
6913.6667	0	45
6913.7	0	45
6913.7333	0	45
6913.7667	0	45
6913.8	0	45
6913.8333	0	45
6913.8667	0	45
6913.9	0	45
6913.9333	0	45
6913.9667	0	45
6914	0	45
6914.0333	0	45
6914.0667	0	45
6914.1	0	45
6914.1333	0	45
6914.1667	0	45
6914.2	0	45
6914.2333	0	45
6914.2667	0	45
6914.3	0	45
6914.3333	0	45
6914.3667	0	45
6914.4	0	45
6914.4333	0	45
6914.4667	0	45
6914.5	0	45
6914.5333	0	45
6914.5667	0	45
6914.6	0	45
6914.6333	0	45
6914.6667	0	45
6914.7	0	45
6914.7333	0	45
6914.7667	0	45
6914.8	0	45
6914.8333	0	45
6914.8667	0	45
6914.9	0	45
6914.9333	0	45
6914.9667	0	45
6915	0	45
6915.0333	0	45
6915.0667	0	45
6915.1	0	45
6915.1333	0	45
6915.1667	0	45
6915.2	0	45
6915.2333	0	45
6915.2667	0	45
6915.3	0	45
6915.3333	0	45
6915.3667	0	45
6915.4	0	45
6915.4333	0	45
6915.4667	0	45
6915.5	0	45
6915.5333	0	45
6915.5667	0	45
6915.6	0	45
6915.6333	0	45
6915.6667	0	45
6915.7	0	45
6915.7333	0	45
6915.7667	0	45
6915.8	0	45
6915.8333	0	45
6915.8667	0	45
6915.9	0	45
6915.9333	0	45
6915.9667	0	45
6916	0	45
6916.0333	0	45
6916.0667	0	45
6916.1	0	45
6916.1333	0	45
6916.1667	0	45
6916.2	0	45
6916.2333	0	45
6916.2667	0	45
6916.3	0	45
6916.3333	0	45
6916.3667	0	45
6916.4	0	45
6916.4333	0	45
6916.4667	0	45
6916.5	0	45
6916.5333	0	45
6916.5667	0	45
6916.6	0	45
6916.6333	0	45
6916.6667	0	45
6916.7	0	45
6916.7333	0	45
6916.7667	0	45
6916.8	0	45
6916.8333	0	45
6916.8667	0	45
6916.9	0	45
6916.9333	0	45
6916.9667	0	45
6917	0	45
6917.0333	0	45
6917.0667	0	45
6917.1	0	45
6917.1333	0	45
6917.1667	0	45
6917.2	0	45
6917.2333	0	45
6917.2667	0	45
6917.3	0	45
6917.3333	0	45
6917.3667	0	45
6917.4	0	45
6917.4333	0	45
6917.4667	0	45
6917.5	0	45
6917.5333	0	45
6917.5667	0	45
6917.6	0	45
6917.6333	0	45
6917.6667	0	45
6917.7	0	45
6917.7333	0	45
6917.7667	0	45
6917.8	0	45
6917.8333	0	45
6917.8667	0	45
6917.9	0	45
6917.9333	0	45
6917.9667	0	45
6918	0	45
6918.0333	0	45
6918.0667	0	45
6918.1	0	45
6918.1333	0	45
6918.1667	0	45
6918.2	0	45
6918.2333	0	45
6918.2667	0	45
6918.3	0	45
6918.3333	0	45
6918.3667	0	45
6918.4	0	45
6918.4333	0	45
6918.4667	0	45
6918.5	0	45
6918.5333	0	45
6918.5667	0	45
6918.6	0	45
6918.6333	0	45
6918.6667	0	45
6918.7	0	45
6918.7333	0	45
6918.7667	0	45
6918.8	0	45
6918.8333	0	45
6918.8667	0	45
6918.9	0	45
6918.9333	0	45
6918.9667	0	45
6919	0	45
6919.0333	240	45
6919.0667	0	45
6919.1	0	45
6919.1333	0	45
6919.1667	0	45
6919.2	0	45
6919.2333	0	45
6919.2667	600	45
6919.3	600	45
6919.3333	0	45
6919.3667	0	45
6919.4	0	45
6919.4333	0	45
6919.4667	0	45
6919.5	0	45
6919.5333	240	45
6919.5667	0	45
